id,source_dataset,query,gold_answer,chatbot generated answer,qldt generated answer,eval,eval_reason
QD_to_chuc_thi_truc_tuyen_simple_005,thitructuyen_rag_dataset,"Đối với học phần có nhiều lớp và số lượng sinh viên lớn, hình thức thi trực tuyến nào được ưu tiên tại Bách khoa?",Ưu tiên tổ chức thi theo hình thức trắc nghiệm khách quan.,"Theo quy định về các hình thức thi trực tuyến, đối với các học phần có nhiều lớp học phần và số lượng sinh viên lớn, Trường ưu tiên tổ chức thi theo hình thức trắc nghiệm khách quan.",,,
QD_to_chuc_thi_truc_tuyen_simple_006,thitructuyen_rag_dataset,"Khi thi tự luận trực tuyến tại Bách khoa, sinh viên nộp bài bằng cách nào và trong bao nhiêu phút sau hết giờ?",Sinh viên chụp ảnh bài thi và tải lên hệ thống thi trực tuyến. Thời gian chụp ảnh và nộp bài tối đa là 10 phút sau hết giờ làm bài. Quá thời gian này bài thi sẽ không được công nhận.,"Khi thi tự luận trực tuyến, sinh viên thực hiện nộp bài như sau:

*   **Cách thức:** Sinh viên chụp ảnh bài thi đã viết tay (đảm bảo rõ nét) và tải (upload) file lên hệ thống thi trực tuyến.
*   **Thời gian:** Sinh viên có tối đa 10 phút để thực hiện việc chụp ảnh và nộp bài sau khi hết giờ làm bài thi. Nếu quá thời gian này, bài thi sẽ không được công nhận.",,,
QD_to_chuc_thi_truc_tuyen_simple_007,thitructuyen_rag_dataset,Sinh viên dự thi trực tuyến tại Bách khoa cần đăng nhập bằng tài khoản gì và cần xuất trình giấy tờ nào?,"Đăng nhập bằng tài khoản của trường cấp và xuất trình thẻ sinh viên và/hoặc chứng minh nhân dân, căn cước công dân.","Khi tham gia thi trực tuyến tại Đại học Bách khoa Hà Nội, sinh viên cần thực hiện các yêu cầu sau:

*   **Tài khoản đăng nhập:** Sử dụng tài khoản do trường cấp để đăng nhập vào phần mềm thi hoặc phòng thi trực tuyến.
*   **Giấy tờ xuất trình:** Sinh viên cần xuất trình thẻ sinh viên và/hoặc chứng minh nhân dân, căn cước công dân.",,,
QD_to_chuc_thi_truc_tuyen_simple_008,thitructuyen_rag_dataset,Sinh viên thi đánh giá chuẩn ngoại ngữ đầu ra trực tuyến tại Bách khoa cần có thêm thiết bị gì so với thi thông thường?,Cần có thêm thiết bị camera thứ hai phục vụ cho việc giám sát thi.,"Đối với kỳ thi đánh giá chuẩn ngoại ngữ đầu ra theo hình thức trực tuyến, ngoài các thiết bị bắt buộc chung (máy tính có kết nối Internet ổn định, camera giám sát, loa/tai nghe và micro), sinh viên cần có thêm **thiết bị camera thứ hai** phục vụ cho việc giám sát thi.",,,
QD_to_chuc_thi_truc_tuyen_simple_009,thitructuyen_rag_dataset,Sinh viên có hành vi gian lận trong thi trực tuyến tại Bách khoa bị xử lý theo quy định nào?,Bị xử lý kỷ luật theo các quy định hiện hành của Bộ Giáo dục và Đào tạo.,"Theo quy định tại tài liệu về tổ chức kiểm tra đánh giá trực tuyến, sinh viên có hành vi gian lận thi sẽ bị xử lý kỷ luật theo các quy định hiện hành của Bộ Giáo dục và Đào tạo.",,,
QD_to_chuc_thi_truc_tuyen_simple_010,thitructuyen_rag_dataset,"Đối với học phần có từ 30 sinh viên trở lên, thi tự luận dạng mở trực tuyến cần tối thiểu bao nhiêu đề thi cho một kíp thi?",Tối thiểu 05 đề thi cho 1 kíp thi.,"Đối với các học phần có từ 30 sinh viên trở lên, thi tự luận với đề thi dạng mở cần tối thiểu 05 đề thi cho một kíp thi.",,,
QD_to_chuc_thi_truc_tuyen_simple_011,thitructuyen_rag_dataset,"Đối với học phần có từ 30 sinh viên trở lên, thi vấn đáp trực tuyến cần tối thiểu bao nhiêu đề cho cả học phần?",Tối thiểu 30 đề/học phần.,"Đối với các học phần có từ 30 sinh viên trở lên, theo quy định về đề thi, số lượng đề thi cho hình thức thi vấn đáp là tối thiểu 30 đề/học phần.",,,
QD_to_chuc_thi_truc_tuyen_simple_012,thitructuyen_rag_dataset,Một đề thi bài tập lớn/tiểu luận trong thi trực tuyến tại Bách khoa dành cho tối đa bao nhiêu sinh viên?,Tối đa 5 sinh viên mỗi đề.,"Theo quy định về đề thi, một đề bài tập lớn hoặc tiểu luận được dành cho tối đa 05 sinh viên.",,,
QD_to_chuc_thi_truc_tuyen_simple_013,thitructuyen_rag_dataset,Thời gian thi tự luận trực tuyến tại Bách khoa là trong khoảng bao nhiêu phút?,Trong khoảng 60 đến 120 phút.,"Tôi không tìm thấy thông tin về thời gian làm bài thi tự luận trực tuyến trong các tài liệu hiện có. Các tài liệu chỉ cung cấp thông tin về lịch thi, ngày thi và các liên kết để xem chi tiết lịch thi cụ thể.",,,
QD_to_chuc_thi_truc_tuyen_simple_014,thitructuyen_rag_dataset,Thời gian thi trắc nghiệm trực tuyến tại Bách khoa là trong khoảng bao nhiêu phút?,"Từ 40 đến 70 phút, căn cứ yêu cầu của học phần.",Tôi không tìm thấy thông tin này trong tài liệu hiện có.,,,
QD_to_chuc_thi_truc_tuyen_simple_015,thitructuyen_rag_dataset,Thời gian thi vấn đáp trực tuyến tối thiểu cho mỗi sinh viên tại Bách khoa là bao nhiêu phút?,Tối thiểu từ 7 đến 10 phút mỗi sinh viên (hỏi-đáp).,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,,,
QD_to_chuc_thi_truc_tuyen_simple_016,thitructuyen_rag_dataset,Bài tập lớn/tiểu luận để thi vấn đáp kết hợp phải nộp trước lịch thi học phần bao nhiêu ngày?,Muộn nhất là 3 ngày trước lịch thi học phần.,Tôi không tìm thấy thông tin về thời hạn nộp bài tập lớn hoặc tiểu luận để thi vấn đáp trong các tài liệu hiện có.,,,
QD_to_chuc_thi_truc_tuyen_simple_017,thitructuyen_rag_dataset,"Bản ghi âm, ghi hình trong thi trực tuyến tại Bách khoa được lưu trữ tối thiểu bao lâu?",Tối thiểu 1 năm kể từ ngày công bố kết quả thi.,"Theo quy định về quy trình tổ chức thi, chấm thi và lưu trữ dữ liệu, các bản ghi âm, ghi hình trong thi trực tuyến được lưu trữ trên hệ thống máy chủ của Trường với thời hạn tối thiểu là 1 năm kể từ ngày công bố kết quả thi.",,,
QD_to_chuc_thi_truc_tuyen_simple_018,thitructuyen_rag_dataset,"Trong quy trình thi tự luận trực tuyến tại Bách khoa, CBCT cần có mặt trong phòng thi trực tuyến trước giờ thi bao lâu?",Ít nhất 15 phút trước khi bắt đầu buổi thi.,"Trong quy trình thi tự luận trực tuyến, cán bộ coi thi (CBCT) cần có mặt trong phòng thi trực tuyến ít nhất 15 phút trước khi bắt đầu buổi thi để kiểm tra điều kiện kỹ thuật.",,,
QD_to_chuc_thi_truc_tuyen_simple_019,thitructuyen_rag_dataset,"Trong thi vấn đáp trực tuyến tại Bách khoa, cần tối thiểu bao nhiêu giảng viên tham gia?","Tối thiểu 02 giảng viên, thực hiện nhiệm vụ là CBCT và người hỏi thi.","Trong thi vấn đáp trực tuyến tại Đại học Bách khoa Hà Nội, cần đảm bảo có tối thiểu 02 giảng viên tham gia, thực hiện nhiệm vụ là cán bộ coi thi (CBCT) và người hỏi thi.",,,
QD_to_chuc_thi_truc_tuyen_simple_020,thitructuyen_rag_dataset,"Trong thi trắc nghiệm trực tuyến, mỗi phòng coi thi trên MS Teams tối đa được bao nhiêu sinh viên?",Tối đa 49 sinh viên mỗi phòng thi.,"Trong thi trắc nghiệm trực tuyến, số lượng sinh viên tối đa trong mỗi phòng coi thi trên MS Teams được quy định như sau:

*   **Đối với các môn thi trắc nghiệm thông thường:** Tối đa 49 sinh viên/phòng thi.
*   **Đối với thi ngoại ngữ theo hình thức trắc nghiệm:** Tối đa 40 thí sinh/phòng thi.",,,
QD_to_chuc_thi_truc_tuyen_simple_021,thitructuyen_rag_dataset,"Trong thi trắc nghiệm trực tuyến tại Bách khoa, CBCT và sinh viên cần có mặt trong phòng thi trực tuyến trước bao lâu?",Ít nhất 30 phút trước khi bắt đầu buổi thi để kiểm tra điều kiện kỹ thuật.,Tôi không tìm thấy thông tin này trong tài liệu hiện có.,,,
QD_to_chuc_thi_truc_tuyen_simple_022,thitructuyen_rag_dataset,"Trong thi ngoại ngữ trực tuyến tại Bách khoa, mỗi phòng coi thi tối đa bao nhiêu thí sinh và cần tối thiểu bao nhiêu CBCT?",Tối đa 40 thí sinh mỗi phòng thi và cần tối thiểu 02 CBCT mỗi phòng.,"Theo quy định về quy trình tổ chức thi ngoại ngữ trực tuyến, các yêu cầu đối với phòng coi thi như sau:

*   **Số lượng thí sinh:** Tối đa 40 thí sinh/phòng thi.
*   **Số lượng cán bộ coi thi (CBCT):** Mỗi phòng coi thi phải có tối thiểu 02 CBCT (có thể bố trí thêm 01 kỹ thuật viên hỗ trợ nếu cần).",,,
QD_to_chuc_thi_truc_tuyen_multi_hop_023,thitructuyen_rag_dataset,So sánh thời gian phải có mặt trước buổi thi trực tuyến giữa hình thức thi tự luận/vấn đáp và thi trắc nghiệm/ngoại ngữ tại Bách khoa?,Thi tự luận và vấn đáp: CBCT và sinh viên phải có mặt ít nhất 15 phút trước giờ thi. Thi trắc nghiệm và thi ngoại ngữ: CBCT và sinh viên phải có mặt ít nhất 30 phút trước giờ thi.,"Chào bạn, dưới đây là quy định về thời gian có mặt trước buổi thi trực tuyến tại Đại học Bách khoa Hà Nội:

*   **Đối với hình thức thi Tự luận và Vấn đáp:** Sinh viên và cán bộ coi thi phải có mặt trong phòng thi trực tuyến ít nhất **15 phút** trước khi bắt đầu buổi thi để kiểm tra điều kiện kỹ thuật.
*   **Đối với hình thức thi Trắc nghiệm và Ngoại ngữ (trắc nghiệm):** Sinh viên và cán bộ coi thi phải có mặt trong phòng thi trực tuyến ít nhất **30 phút** trước khi bắt đầu buổi thi để kiểm tra điều kiện kỹ thuật và làm thủ tục dự thi.

Nếu cần xác nhận thêm các thông tin chi tiết hoặc có vấn đề phát sinh, bạn vui lòng liên hệ trực tiếp với Phòng Đào tạo để được hỗ trợ chính thức.",,,
QD_to_chuc_thi_truc_tuyen_multi_hop_024,thitructuyen_rag_dataset,Sinh viên thi trắc nghiệm trực tuyến tại Bách khoa đăng nhập vào hệ thống thi bằng tài khoản gì và nhận mật khẩu bài thi từ ai?,Sinh viên đăng nhập bằng Tài khoản Office 365 (email và mật khẩu email). Mật khẩu bài thi được CBCT cung cấp trong quá trình thi (Bước 4 của quy trình thi trắc nghiệm).,"Sinh viên thi trắc nghiệm trực tuyến tại Đại học Bách khoa Hà Nội thực hiện đăng nhập và nhận mật khẩu bài thi như sau:

*   **Tài khoản đăng nhập:** Sinh viên sử dụng tài khoản Office 365 (gồm email và mật khẩu email) để đăng nhập vào hệ thống thi.
*   **Nhận mật khẩu bài thi:** Sinh viên nhận mật khẩu của bài thi trực tiếp từ Cán bộ coi thi (CBCT).",,,
QD_to_chuc_thi_truc_tuyen_multi_hop_025,thitructuyen_rag_dataset,"Để thi vấn đáp trực tuyến tại Bách khoa, sinh viên chuẩn bị câu trả lời trong bao lâu và phải nộp gì trước khi bước vào phần hỏi-đáp?","Sinh viên chuẩn bị trong khoảng 10-15 phút, viết tay những ý chính để trả lời. Trước khi vào phần hỏi-đáp, sinh viên phải chụp ảnh bài chuẩn bị và nộp cho CBCT trên hệ thống.","Theo quy trình tổ chức thi vấn đáp trực tuyến, sinh viên cần thực hiện các yêu cầu sau:

*   **Thời gian chuẩn bị:** Sinh viên có từ 10 đến 15 phút để chuẩn bị câu trả lời.
*   **Nội dung cần nộp:** Sinh viên phải viết tay những ý chính để trả lời câu hỏi, sau đó chụp ảnh và nộp bài chuẩn bị này cho cán bộ coi thi (CBCT) trên hệ thống.

Sau khi nhận được bài chuẩn bị, CBCT mới bắt đầu đặt các câu hỏi để làm rõ, đánh giá và chấm điểm.",,,
QD_to_chuc_thi_truc_tuyen_multi_hop_026,thitructuyen_rag_dataset,"Điểm thi vấn đáp trực tuyến tại Bách khoa được thông báo cho sinh viên vào thời điểm nào, khác gì so với thi tự luận?","Thi vấn đáp: giảng viên công bố kết quả ngay sau khi hoàn thành kíp thi của học phần. Thi tự luận: sau khi kết thúc kíp thi, giảng viên in bài thi và tổ chức chấm thi (không công bố ngay).",Tôi không tìm thấy thông tin về thời điểm thông báo điểm thi vấn đáp trực tuyến cũng như sự khác biệt về cách thông báo điểm giữa hình thức thi vấn đáp và thi tự luận trong các tài liệu hiện có.,,,
QD_to_chuc_thi_truc_tuyen_multi_hop_027,thitructuyen_rag_dataset,Phòng Đào tạo và bộ môn có phân công lập lịch thi trực tuyến ra sao đối với các hình thức thi khác nhau tại Bách khoa?,"Phòng Đào tạo lập lịch thi chi tiết cho thi tự luận, trắc nghiệm khách quan và thi ngoại ngữ. Bộ môn hoặc giảng viên lập lịch thi học phần theo hình thức vấn đáp.","Tôi không tìm thấy thông tin này trong tài liệu hiện có. Các tài liệu cung cấp chỉ đề cập đến việc thông báo lịch thi cuối kỳ và giữa kỳ, cũng như hướng dẫn giảng viên chủ động lên lịch dạy bù (trực tiếp hoặc trực tuyến) đối với các lớp học bị ảnh hưởng bởi lịch nghỉ lễ, chứ không quy định cụ thể về việc phân công lập lịch thi trực tuyến cho các hình thức thi khác nhau.",,,
